label,format,number,period,composer,work,performers,time
Harmonia Mundi,CD,CD 901328,1,"Bach, J. S.","Cantata, S. 21, ""Ich hatte viel Bekümmernis""","Schlick, Lesne, Crook, Harvey, Harvey, Collegium Vocale, La Chapelle Royale",38.2,,,,,,,,,,,
Erato,CD,CD 4509-98536-2,1,"Bach, J. S.","Cantata, S. 21, ""Ich hatte viel Bekümmernis""","Schlick, Mertens, Koopman, Amsterdam Baroque Orchestra and Choir",41.1,,,,,,,,,,,
Teldec,CD,CD 8.35032,1,"Bach, J. S.","Cantata, S. 21, ""Ich hatte viel Bekümmernis""","Vienna Choirboy, Esswood, Equiluz, Wyatt, Harnoncourt, Vienna Boys' Choir, Chorus Viennensi, Concentus musicus Wien",36.9,,,,,,,,,,,
Erato,CD,CD 4509-98536-2,1,"Bach, J. S.","Cantata, S. 21, ""Ich hatte viel Bekümmernis"", appendix, chorus revised later (not for random AC's)","Koopman, Amsterdam Baroque Orchestra and Choir",,,,,,,,,,,,
Arabesque,CD,CD Z6690,1,"Bach, J. S.","Cantata, S. 210, ""O holder Tag, erwünschte Zeit"" (Wedding Cantata)","Murphy, St. Luke's Chamber Ensemble",34.8,,,,,,,,,,,
Dorian,CD,CD DOR-90207,1,"Bach, J. S.","Cantata, S. 210, ""O holder Tag, erwünschte Zeit"" (Wedding Cantata)","Röschmann, Labadie, Violons du Roy",33.6,,,,,,,,,,,
Oiseau-Lyre,CD,CD 417 621-2,1,"Bach, J. S.","Cantata, S. 211, ""Schweigt stille, plaudert nicht"" (Coffee Cantata)","Kirkby, Covey-Crump, Thomas, Hogwood, Academy of Ancient Music",24.6,,,,,,,,,,,
DG Archiv,LP,LP 2533 269,1,"Bach, J. S.","Cantata, S. 211, ""Schweigt stille, plaudert nicht"" (Coffee Cantata)","Mathis, Schreier, Adam, Schreier, Berlin Chamber Orchestra",28.9,,,,,,,,,,,
DG Archiv,LP,LP 2533 269,1,"Bach, J. S.","Cantata, S. 212, ""Mer hahn en neue Oberkeet"" (Peasant Cantata)","Mathis, Adam, Schreier, Berlin Chamber Orchestra",31.6,,,,,,,,,,,
Teldec,CD,CD 8.35032,1,"Bach, J. S.","Cantata, S. 22, ""Jesus nahm zu sich die Zwölfe""","Esswood, Equiluz, van Egmond, Leonhardt, Tölzer Boys Choir, King's College Choir, Leonhardt Consort",17.8,,,,,,,,,,,
Laudate,LP,LP 96.972,1,"Bach, J. S.","Cantata, S. 22, ""Jesus nahm zu sich die Zwölfe""","Watts, Kraus, Schöne, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",18.5,,,,,,,,,,,
Laudate,LP,LP 96.972,1,"Bach, J. S.","Cantata, S. 23, ""Du wahrer Gott und Davids Sohn""","Augér, Watts, Baldin, Tüller, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",18.6,,,,,,,,,,,
Teldec,CD,CD 8.35032,1,"Bach, J. S.","Cantata, S. 23, ""Du wahrer Gott und Davids Sohn""","Gampert, Esswood, van Altena, Leonhardt, Tölzer Boys Choir, King's College Choir, Leonhardt Consort",18.9,,,,,,,,,,,
DG Archiv,LP,LP 413-000-1,1,"Bach, J. S.","Cantata, S. 23, ""Du wahrer Gott und Davids Sohn""","Mathis, Reynolds, Schreier, Richter, Munich Bach Choir and Orchestra",19.0,,,,,,,,,,,
Laudate,LP,LP 96.973,1,"Bach, J. S.","Cantata, S. 24, ""Ein ungefärbt Gemüte""","Augér, Watts, Pugh, Kraus, Heldwein, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",17.7,,,,,,,,,,,
Teldec,CD,CD 8.35033 242 503-2,1,"Bach, J. S.","Cantata, S. 24, ""Ein ungefärbt Gemüte""","Esswood, Equiluz, van Egmond, Harnoncourt, Viena Boys' Choir, Chorus Viennensis, Concentus Musicus of Vienna",17.2,,,,,,,,,,,
Laudate,LP,LP 96.973,1,"Bach, J. S.","Cantata, S. 25, ""Es ist nichts Gesundes an meinem Leibe""","Augér, Kraus, Huttenlocher, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",16.1,,,,,,,,,,,
Teldec,CD,CD 8.35033 242 503-2,1,"Bach, J. S.","Cantata, S. 25, ""Es ist nichts Gesundes an meinem Leibe""","Equiluz, van Egmond, Harnoncourt, Viena Boys' Choir, Chorus Viennensis, Concentus Musicus of Vienna",15.3,,,,,,,,,,,
Laudate,LP,LP 96.973,1,"Bach, J. S.","Cantata, S. 26, ""Ach wie flüchtig, ach wie nichtig""","Augér, Soffel, Kraus, Huttenlocher, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",14.7,,,,,,,,,,,
Teldec,CD,CD 8.35033 242 503-2,1,"Bach, J. S.","Cantata, S. 26, ""Ach wie flüchtig, ach wie nichtig""","Esswood, Equiluz, Nimsgern, Harnoncourt, Viena Boys' Choir, Chorus Viennensis, Concentus Musicus of Vienna",16.5,,,,,,,,,,,
DG Archiv,CD,CD 413 646-2,1,"Bach, J. S.","Cantata, S. 26, ""Ach wie flüchtig, ach wie nichtig""","Mathis, Schmidt, Schreier, Fischer-Dieskau, Richter, Munich Bach Choir and Orchestra",17.6,,,,,,,,,,,
Teldec,CD,CD 8.35033 242 503-2,1,"Bach, J. S.","Cantata, S. 27, ""Wer weiß, wie nahe mir mein Ende""","Equiluz, Nimsgern, Harnoncourt, Viena Boys' Choir, Chorus Viennensis, Concentus Musicus of Vienna",15.5,,,,,,,,,,,
Laudate,LP,LP 96.973,1,"Bach, J. S.","Cantata, S. 27, ""Wer weiß, wie nahe mir mein Ende""","Weins, Schreckenbach, Harder, Heldwein, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",17.1,,,,,,,,,,,
Laudate,LP,LP 96.973,1,"Bach, J. S.","Cantata, S. 28, ""Gottlob! nun geht das Jahr zu Ende""","Augér, Schreckenbach, Kraus, Heldwein, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",16.7,,,,,,,,,,,
Teldec,CD,CD 8.35034 242 504-2,1,"Bach, J. S.","Cantata, S. 28, ""Gottlob! nun geht das Jahr zu Ende""","Esswood, Equiluz, Nimsgern, Harnoncourt, Viena Boys' Choir, Chorus Viennensis, Concentus Musicus of Vienna",16.0,,,,,,,,,,,
DG Archiv,LP,LP 413-000-1,1,"Bach, J. S.","Cantata, S. 28, ""Gottlob! nun geht das Jahr zu Ende""","Mathis, Töpper, Schreier, Fischer-Dieskau, Richter, Munich Bach Choir and Orchestra",15.5,,,,,,,,,,,
Teldec,CD,CD 8.35034 242 504-2,1,"Bach, J. S.","Cantata, S. 29, ""Wir danken dir, Gott, wir danken dir""","Esswood, Equiluz, van Egmond, Harnoncourt, Viena Boys' Choir, Chorus Viennensis, Concentus Musicus of Vienna",23.4,,,,,,,,,,,
Laudate,LP,LP 96.973,1,"Bach, J. S.","Cantata, S. 29, ""Wir danken dir, Gott, wir danken dir""","Sonntag, Graf, Baldin, Huttenlocher, Rilling, Gächinger Kantorei of Stuttgart, Württemberg Chamber Orchestra of Heilbronn",21.3,,,,,,,,,,,
Hännsler,CD,CD 98.873,1,"Bach, J. S.","Cantata, S. 3, ""Ach Gott, wie manches Herzeleid I""","Augér, Schreckenbach, Harder, Huttenlocher, Rilling, Gächinger Kantorei of Stuttgart, Bach Collegium of Stuttgart",24.8,,,,,,,,,,,
Teldec,CD,CD 8.35027 242 497-2,1,"Bach, J. S.","Cantata, S. 3, ""Ach Gott, wie manches Herzeleid I""","Esswood, Equiluz, van Egmond, Harnoncourt, Viena Boys' Choir, Chorus Viennensis, Concentus Musicus of Vienna",23.5,,,,,,,,,,,
Hännsler,CD,CD 98.860,1,"Bach, J. S.","Cantata, S. 30, ""Freue dich, erlöste Schar""","Cuccaro, Georg, Baldin, Huttenlocher, Rilling, Gächinger Kantorei of Stuttgart, Stuttgart Bach Collegium",35.5,,,,,,,,,,,
Laudate,LP,LP 96.973,1,"Bach, J. S.","Cantata, S. 30, ""Freue dich, erlöste Schar""","Cuccaro, Georg, Baldin, Huttenlocher, Rilling, Gächinger Kantorei of Stuttgart, Württemberg Chamber Orchestra of Heilbronn",35.5,,,,,,,,,,,
Teldec,CD,CD 8.35034 242 504-2,1,"Bach, J. S.","Cantata, S. 30, ""Freue dich, erlöste Schar""","Esswood, Equiluz, van Egmond, Harnoncourt, Viena Boys' Choir, Chorus Viennensis, Concentus Musicus of Vienna",37.6,,,,,,,,,,,
DG Archiv,LP,LP 2533 330,1,"Bach, J. S.","Cantata, S. 30, ""Freue dich, erlöste Schar""","Mathis, Reynolds, Schreier, Fischer-Dieskau, Richter, Munich Bach Choir and Orchestra",40.5,,,,,,,,,,,
Laudate,LP,LP 96.974,1,"Bach, J. S.","Cantata, S. 31, ""Der Himmel lacht! die Erde jubliert""","Augér, Kraus, Schöne, Rilling, Indiana University Chamber Singers, Bach-Collegium of Stuttgart",22.4,,,,,,,,,,,
Teldec,CD,CD 8.35035 242 505-2,1,"Bach, J. S.","Cantata, S. 31, ""Der Himmel lacht! die Erde jubliert""","Esswood, Equiluz, Nimsgern, Harnoncourt, Viena Boys' Choir, Chorus Viennensis, Concentus Musicus of Vienna",19.8,,,,,,,,,,,
Erato,CD,CD 4509-98536-2,1,"Bach, J. S.","Cantata, S. 31, ""Der Himmel lacht! die Erde jubliert""","Schlick, Wessel, de Mey, Mertens, Koopman, Amsterdam Baroque Orchestra and Choir",20.9,,,,,,,,,,,
Laudate,LP,LP 96.974,1,"Bach, J. S.","Cantata, S. 32, ""Liebster Jesu, mein Verlangen""","Augér, Heldwein, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",22.8,,,,,,,,,,,
Hännsler,CD,CD 98.873,1,"Bach, J. S.","Cantata, S. 32, ""Liebster Jesu, mein Verlangen""","Augér, Heldwein, Rilling, Gächinger Kantorei of Stuttgart, Bach Collegium of Stuttgart",22.9,,,,,,,,,,,
Teldec,CD,CD 8.35035 242 505-2,1,"Bach, J. S.","Cantata, S. 32, ""Liebster Jesu, mein Verlangen""","Gambert, Jacobs, van Altena, van Egmond, Leonhardt, Hannover Boys' Choir, Leonhardt Consort",23.8,,,,,,,,,,,
Teldec,CD,CD 8.35035 242 505-2,1,"Bach, J. S.","Cantata, S. 33, ""Allein zu dir, Herr Jesu Christ""","Gambert, Jacobs, van Altena, van Egmond, Leonhardt, Hannover Boys' Choir, Leonhardt Consort",21.3,,,,,,,,,,,
Laudate,LP,LP 96.974,1,"Bach, J. S.","Cantata, S. 33, ""Allein zu dir, Herr Jesu Christ""","Watts, Lang, Huttenlocher, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",20.9,,,,,,,,,,,
Teldec,CD,CD 8.35035 242 505-2,1,"Bach, J. S.","Cantata, S. 34, ""O ewiges Feuer, o Ursprung der Liebe""","Equiluz, Nimsgern, Harnoncourt, Viena Boys' Choir, Chorus Viennensis, Concentus Musicus of Vienna",18.2,,,,,,,,,,,
Laudate,LP,LP 96.974,1,"Bach, J. S.","Cantata, S. 34, ""O ewiges Feuer, o Ursprung der Liebe""","Watts, Kraus, Schöne, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",18.5,,,,,,,,,,,
Laudate,LP,LP 96.974,1,"Bach, J. S.","Cantata, S. 35, ""Geist und Seel wird verwirret""","Hamari, Rilling, Bach-Collegium of Stuttgart",26.4,,,,,,,,,,,
Harmonia Mundi,CD,CD 2951644,1,"Bach, J. S.","Cantata, S. 35, ""Geist und Seel wird verwirret""","Scholl, Ponseele, Märkl, Herreweghe, Collegium Vocale Orchestra",25.0,,,,,,,,,,,
Teldec,CD,CD 8.35036 242 506-2,1,"Bach, J. S.","Cantata, S. 35, ""Geist und Seele wird verwirret""","Esswood, Harnoncourt, Concentus Musicus of Vienna",27.3,,,,,,,,,,,
Westminster,LP,LP XWN 17080,1,"Bach, J. S.","Cantata, S. 35, ""Geist und Seele wird verwirret""","Forrester, Scherchen, Vienna Radio Orchestra",28.8,,,,,,,,,,,
Hännsler,CD,CD 98.823,1,"Bach, J. S.","Cantata, S. 36, ""Schwingt freudig euch empor""","Augér, Schreckenbach, Schreier, Heldwein, Rilling, Gächinger Kantorei and Bach Collegium of Stuttgart",28.8,,,,,,,,,,,
Laudate,LP,LP 96.974,1,"Bach, J. S.","Cantata, S. 36, ""Schwingt freudig euch empor""","Augér, Schreckenbach, Schreier, Heldwein, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",28.9,,,,,,,,,,,
Teldec,CD,CD 8.35036 242 506-2,1,"Bach, J. S.","Cantata, S. 36, ""Schwingt freudig euch empor""","unnamed boy soprano, Esswood, Equiluz, van der Meer, Harnoncourt, Vienna Boys' Choir, Concentus Musicus of Vienna",30.0,,,,,,,,,,,
DG Archiv,LP,LP 2533 453,1,"Bach, J. S.","Cantata, S. 36c, ""Schwingt freudig euch empor"" (secular)","Mathis, Adam, Schreier, Berlin Chamber Orchestra",25.9,,,,,,,,,,,
Laudate,LP,LP 96.974,1,"Bach, J. S.","Cantata, S. 37, ""Wer da gläubet und getauft wird""","Augér, Watkinson, Kraus, Huttenlocher, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",16.3,,,,,,,,,,,
Teldec,CD,CD 8.35036 242 506-2,1,"Bach, J. S.","Cantata, S. 37, ""Wer da gläubet und getauft wird""","unnamed boy soprano, Esswood, Equiluz, van der Meer, Harnoncourt, Vienna Boys' Choir, Concentus Musicus of Vienna",16.7,,,,,,,,,,,
Laudate,LP,LP 96.974,1,"Bach, J. S.","Cantata, S. 38, ""Aus tiefer Not schrei ich zu dir""","Augér, Watts, Harder, Huttenlocher, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",18.7,,,,,,,,,,,
Teldec,CD,CD 8.35036 242 506-2,1,"Bach, J. S.","Cantata, S. 38, ""Aus tiefer Not schrei ich zu dir""","unnamed boy soprano, Esswood, Equiluz, van der Meer, Harnoncourt, Vienna Boys' Choir, Concentus Musicus of Vienna",18.8,,,,,,,,,,,
Laudate,LP,LP 96.975,1,"Bach, J. S.","Cantata, S. 39, ""Brich dem Hungrigen dein Brot""","Augér, Schreckenbach, Gerihsen, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",21.6,,,,,,,,,,,
Teldec,CD,CD 8.35269 242 556-2,1,"Bach, J. S.","Cantata, S. 39, ""Brich dem Hungrigen dein Brot""","unnamed boy soprano, Jacobs, van Altena, van Egmond, Leonhardt, Hannover Boys' Choir, Leonhardt Consort",24.7,,,,,,,,,,,
Teldec,CD,CD 8.35027 242 497-2,1,"Bach, J. S.","Cantata, S. 4, ""Christ lag in Todesbanden""","Esswood, Equiluz, van Egmond, Harnoncourt, Viena Boys' Choir, Chorus Viennensis, Concentus Musicus of Vienna",20.1,,,,,,,,,,,
DG Archiv,CD,CD 427 128-2,1,"Bach, J. S.","Cantata, S. 4, ""Christ lag in Todesbanden""","Fischer-Dieskau, Richter, Munich Bach Choir and Bach Orchestra",22.1,,,,,,,,,,,
DG Archiv,CD,CD 413 646-2,1,"Bach, J. S.","Cantata, S. 4, ""Christ lag in Todesbanden""","Fischer-Dieskau, Richter, Munich Bach Choir and Orchestra",22.0,,,,,,,,,,,
DG Archiv,LP,LP 413-000-1,1,"Bach, J. S.","Cantata, S. 4, ""Christ lag in Todesbanden""","Fischer-Dieskau, Richter, Munich Bach Orchestra",22.0,,,,,,,,,,,
Erato,CD,CD 4509-98536-2,1,"Bach, J. S.","Cantata, S. 4, ""Christ lag in Todesbanden""","Schlick, Wessel, de Mey, Mertens, Koopman, Amsterdam Baroque Orchestra and Choir",18.8,,,,,,,,,,,
Erato,CD,CD 4509-98536-2,1,"Bach, J. S.","Cantata, S. 4, ""Christ lag in Todesbanden"", appendix, sections revised for Leipzig (not for random AC's)","Schlick, Wessel, Koopman, Amsterdam Baroque Orchestra and Choir",,,,,,,,,,,,
Laudate,LP,LP 96.975,1,"Bach, J. S.","Cantata, S. 40, ""Dazu ist erschienen der Sohn Gottes""","Gohl, Kraus, Nimsgern, Rilling, Figuralchor der Gedächtniskirche and Bach-Collegium of Stuttgart",17.3,,,,,,,,,,,
Teldec,CD,CD 8.35269 242 556-2,1,"Bach, J. S.","Cantata, S. 40, ""Dazu ist erschienen der Sohn Gottes""","unnamed boy soprano, Jacobs, van Altena, van Egmond, Leonhardt, Hannover Boys' Choir, Leonhardt Consort",15.1,,,,,,,,,,,
Laudate,LP,LP 96.975,1,"Bach, J. S.","Cantata, S. 41, ""Jesu, nun sei gepreiset""","Donath, Hoeffgen, Kraus, Nimsgern, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",29.3,,,,,,,,,,,
Erato,CD,CD 8573-80215-2,1,"Bach, J. S.","Cantata, S. 41, ""Jesu, nun sei gepreiset""","Rubens, Markert, Prégardien, Mertens, Koopman, Amsterdam Baroque Orchestra and Choir",25.3,,,,,,,,,,,
Teldec,CD,CD 8.35269 242 556-2,1,"Bach, J. S.","Cantata, S. 41, ""Jesu, nun sei gepreiset""","unnamed boy soprano, Esswood, Equiluz, van der Meer, Harnoncourt, Viena Boys' Choir, Chorus Viennensis, Concentus Musicus of Vienna",27.6,,,,,,,,,,,
Harmonia Mundi,CD,CD 901328,1,"Bach, J. S.","Cantata, S. 42, ""Am Abend aber desselbigen Sabats""","Schlick, Lesne, Crook, Harvey, Kooy, Collegium Vocale, La Chapelle Royale",25.9,,,,,,,,,,,
Teldec,CD,CD 8.35269 242 556-2,1,"Bach, J. S.","Cantata, S. 42, ""Am Abend aber desselbigen Sabats""","unnamed boy soprano, Esswood, Equiluz, van der Meer, Harnoncourt, Viena Boys' Choir, Chorus Viennensis, Concentus Musicus of Vienna",27.1,,,,,,,,,,,
Laudate,LP,LP 96.975,1,"Bach, J. S.","Cantata, S. 42, ""Am Abend aber desselbigen Sabbats""","Augér, Hamari, Schreier, Huttenlocher, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",29.5,,,,,,,,,,,
Westminster,LP,LP XWN 17080,1,"Bach, J. S.","Cantata, S. 42, ""Am Abend aber desselbigen Sabbats""","Stich-Randall, Forrester, Young, Boyden, Scherchen, Vienna Academy Chamber Choir, Vienna Radio Orchestra",32.0,,,,,,,,,,,
Laudate,LP,LP 96.975,1,"Bach, J. S.","Cantata, S. 43, ""Gott fähret auf mit Jauchzen""","Augér, Hamari, Harder, Huttenlocher, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",23.1,,,,,,,,,,,
Teldec,CD,CD 8.35283 ZL,1,"Bach, J. S.","Cantata, S. 43, ""Gott fähret auf mit Jauchzen""","Jelosits, Esswood, Equiluz, van der Meer, Harnoncourt, Wiener Sängerknaben, Chorus Viennensis, Concentus musicus Wien",20.8,,,,,,,,,,,
Laudate,LP,LP 96.975,1,"Bach, J. S.","Cantata, S. 44, ""Sie werden euch in den Bann tun""","Augér, Watts, Baldin, Schöne, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",17.0,,,,,,,,,,,
Advent,LP,LP RD 1015,1,"Bach, J. S.","Cantata, S. 44, ""Sie werden euch in den Bann tun""","Bryden, Fortunato, Sorensen, Baker, Harbison, Cantata Singers and ensemble",19.3,,,,,,,,,,,
Teldec,CD,CD 8.35283 ZL,1,"Bach, J. S.","Cantata, S. 44, ""Sie werden euch in den Bann tun""","Jelosits, Esswood, Equiluz, van der Meer, Harnoncourt, Wiener Sängerknaben, Chorus Viennensis, Concentus musicus Wien",17.3,,,,,,,,,,,
Laudate,LP,LP 96.975,1,"Bach, J. S.","Cantata, S. 45, ""Es ist dir gesagt, Mensch, was gut ist""","Hamari, Baldin, Huttenlocher, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",21.0,,,,,,,,,,,
Teldec,CD,CD 8.35283 ZL,1,"Bach, J. S.","Cantata, S. 45, ""Es ist dir gesagt, Mensch, was gut ist""","Jacobs, Equiluz, Kunz, Leonhardt, Knabenchor Hannover, Leonhardt Consort",20.5,,,,,,,,,,,
Teldec,CD,CD 8.35283 ZL,1,"Bach, J. S.","Cantata, S. 46, ""Schauet doch und sehet, ob irgend ein Schmerz sei""","Jacobs, Equiluz, Kunz, Leonhardt, Knabenchor Hannover, Leonhardt Consort",16.5,,,,,,,,,,,
Laudate,LP,LP 96.975,1,"Bach, J. S.","Cantata, S. 46, ""Schauet doch und sehet, ob irgendein Schmerz sei""","Watts, Kraus, Schöne, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",18.8,,,,,,,,,,,
Laudate,LP,LP 96.976,1,"Bach, J. S.","Cantata, S. 47, ""Wer sich selbst erhöhet, der soll erniedriget werden""","Augér, Huttenlocher, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",23.6,,,,,,,,,,,
Teldec,CD,CD 8.35284,1,"Bach, J. S.","Cantata, S. 47, ""Wer sich selbst erhöhet, der soll erniedriget werden""","Jelosits, van der Meer, Harnoncourt, Tolz Boys' Choir, Concentus musicus Wien",22.3,,,,,,,,,,,
Teldec,CD,CD 8.35284 ZL,1,"Bach, J. S.","Cantata, S. 47, ""Wer sich selbst erhöhet, der soll erniedriget werden""","Jelosits, van der Meer, Harnoncourt, Vienna Boys' Choir, Concentus musicus of Vienna",22.4,,,,,,,,,,,
Teldec,CD,CD 8.35284,1,"Bach, J. S.","Cantata, S. 48, ""Ich elender Mensch, wer wird mich erlösen""","Esswood, Equiluz, Harnoncourt, Tolz Boys' Choir, Concentus musicus Wien",16.0,,,,,,,,,,,
Teldec,CD,CD 8.35284 ZL,1,"Bach, J. S.","Cantata, S. 48, ""Ich elender Mensch, wer wird mich erlösen""","Esswood, Equiluz, Harnoncourt, Vienna Boys' Choir, Concentus musicus of Vienna",16.1,,,,,,,,,,,
Laudate,LP,LP 96.976,1,"Bach, J. S.","Cantata, S. 48, ""Ich elender Mensch, wer wird mich erlösen""","Hoeffgen, Baldin, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",15.1,,,,,,,,,,,
Laudate,LP,LP 96.976,1,"Bach, J. S.","Cantata, S. 49, ""Ich geh und suche mit Verlangen""","Augér, Huttenlocher, Rilling, Bach-Collegium of Stuttgart",25.8,,,,,,,,,,,
Teldec,CD,CD 8.35284 ZL,1,"Bach, J. S.","Cantata, S. 49, ""Ich geh und suche mit Verlangen""","Jelosits, van der Meer, Harnoncourt, Concentus musicus of Vienna",25.5,,,,,,,,,,,
Teldec,CD,CD 8.35284,1,"Bach, J. S.","Cantata, S. 49, ""Ich geh und suche mit Verlangen""","Jelosits, van der Meer, Harnoncourt, Tolz Boys' Choir, Concentus musicus Wien",25.3,,,,,,,,,,,
Teldec,CD,CD 8.35028 242 498-2,1,"Bach, J. S.","Cantata, S. 5, ""Wo soll ich fliehen hin""","Esswood, Equiluz, van Egmond, Harnoncourt, Viena Boys' Choir, Chorus Viennensis, Concentus Musicus of Vienna",22.7,,,,,,,,,,,
Erato,CD,CD 8573-80215-2,1,"Bach, J. S.","Cantata, S. 5, ""Wo soll ich fliehen hin""","Rubens, Markert, Prégardien, Mertens, Koopman, Amsterdam Baroque Orchestra and Choir",20.0,,,,,,,,,,,
Teldec,CD,CD 8.35284,1,"Bach, J. S.","Cantata, S. 50, ""Nun ist das Heil und die Kraft""","Harnoncourt, Concentus musicus Wien",3.6,,,,,,,,,,,
Teldec,CD,CD 8.35284 ZL,1,"Bach, J. S.","Cantata, S. 50, ""Nun ist das Heil und die Kraft""","Harnoncourt, Vienna Boys Choir, Chorus Viennensis, Concentus musicus of Vienna",3.7,,,,,,,,,,,
Laudate,LP,LP 96.976,1,"Bach, J. S.","Cantata, S. 50, ""Nun ist das Heil und die Kraft""","Rilling, Gächinger Kantorei of Stuttgart, Württemberg Chamber Orchestra of Heilbronn",3.6,,,,,,,,,,,
Laudate,LP,LP 96.976,1,"Bach, J. S.","Cantata, S. 51, ""Jauchzet Gott in allen Landen""","Augér, Rilling, Württemberg Chamber Orchestra of Heilbronn",17.8,,,,,,,,,,,
Pearl,CD,CD GEMS 0216,1,"Bach, J. S.","Cantata, S. 51, ""Jauchzet Gott in allen Landen""","Danco, Münchinger, Stuttgart Chamber Orchestra",18.4,,,,,,,,,,,
Teldec,CD,CD 8.35304,1,"Bach, J. S.","Cantata, S. 51, ""Jauchzet Gott in allen Landen""","Kweksilber, Leonhardt, Hannover Boys' Choir, Collegium Vocale, Leonhardt Consort",18.0,,,,,,,,,,,
Teldec,CD,CD 8.35304 ZL,1,"Bach, J. S.","Cantata, S. 51, ""Jauchzet Gott in allen Landen""","Kweksilber, Leonhardt, Leonhardt Consort",18.0,,,,,,,,,,,
DG Archiv,CD,CD 413 646-2,1,"Bach, J. S.","Cantata, S. 51, ""Jauchzet Gott in allen Landen""","Mathis, Richter, Munich Bach Choir and Orchestra",17.8,,,,,,,,,,,
Philips,CD,CD 411 458-2,1,"Bach, J. S.","Cantata, S. 51, ""Jauchzet Gott in allen Landen""","Steele-Perkins, Kirkby, Gardiner, English Baroque Soloists",15.7,,,,,,,,,,,
Laudate,LP,LP 96.976,1,"Bach, J. S.","Cantata, S. 52, ""Falsche Welt, dir trau ich nicht""","Augér, Rilling, Gächinger Kantorei and Bach-Collegium of Stuttgart",15.1,,,,,,,,,,,
Teldec,CD,CD 8.35304,1,"Bach, J. S.","Cantata, S. 52, ""Falsche Welt, dir trau ich nicht""","Kronwitter, Leonhardt, Hannover Boys' Choir, Collegium Vocale, Leonhardt Consort",16.6,,,,,,,,,,,
Teldec,CD,CD 8.35304 ZL,1,"Bach, J. S.","Cantata, S. 52, ""Falsche Welt, dir trau ich nicht""","Kronwitter, Leonhardt, Hanover Boys' Choir, Leonhardt Consort",16.6,,,,,,,,,,,
Bach Guild,LP,LP BGS-70670,1,"Bach, J. S.","Cantata, S. 53, ""Schlage doch, gewünschte Stunde"" (probably not Bach, but Melchior Hoffmann)","Forrester, Janigro, Solisti di Zagreb",9.3,,,,,,,,,,,
Ricercar,CD,CD 020002,1,"Bach, J. S.","Cantata, S. 53, ""Schlage doch, gewünschte Stunde"" (probably not Bach, but Melchior Hoffmann)","Ledroit, Ricercar Consort",6.0,,,,,,,,,,,
Teldec,CD,CD 8.35304,1,"Bach, J. S.","Cantata, S. 54, ""Widerstehe doch der Sünde""","Esswood, Leonhardt, Hannover Boys' Choir, Collegium Vocale, Leonhardt Consort",12.5,,,,,,,,,,,
Teldec,CD,CD 8.35304 ZL,1,"Bach, J. S.","Cantata, S. 54, ""Widerstehe doch der Sünde""","Esswood, Leonhardt, Leonhardt Consort",12.5,,,,,,,,,,,
Bach Guild,LP,LP BGS-70670,1,"Bach, J. S.","Cantata, S. 54, ""Widerstehe doch der Sünde""","Forrester, Janigro, Solisti di Zagreb",13.7,,,,,,,,,,,
Laudate,LP,LP 96.976,1,"Bach, J. S.","Cantata, S. 54, ""Widerstehe doch der Sünde""","Hamari, Rilling, Bach-Collegium of Stuttgart",12.0,,,,,,,,,,,
Ricercar,CD,CD 020002,1,"Bach, J. S.","Cantata, S. 54, ""Widerstehe doch der Sünde""","Ledroit, Ricercar Consort",13.5,,,,,,,,,,,
Harmonia Mundi,CD,CD 2951644,1,"Bach, J. S.","Cantata, S. 54, ""Widerstehe doch der Sünde""","Scholl, Ponseele, Märkl, Herreweghe, Collegium Vocale Orchestra",11.1,,,,,,,,,,,
Teldec,CD,CD 8.35304,1,"Bach, J. S.","Cantata, S. 55, ""Ich armer Mensch, ich Sündenknecht""","Equiluz, Leonhardt, Hannover Boys' Choir, Collegium Vocale, Leonhardt Consort",13.1,,,,,,,,,,,
